latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-9.53767,-49.27084,303.71,1.06,1.03,2022-05-28,0137,T,57,6.1NRT,293.05,4.69,N
-9.50998,-49.3432,304.32,1.06,1.03,2022-05-28,0137,T,59,6.1NRT,293.53,5.03,N
-9.51131,-49.35289,321.32,1.06,1.03,2022-05-28,0137,T,100,6.1NRT,294.26,19.57,N
-9.44982,-49.6455,308.1,1.09,1.04,2022-05-28,0137,T,73,6.1NRT,292.74,8.2,N
-9.37912,-49.52206,303.8,1.08,1.04,2022-05-28,0137,T,57,6.1NRT,293.08,5.1,N
-9.36848,-49.51361,311.02,1.08,1.04,2022-05-28,0137,T,81,6.1NRT,293.98,10.11,N
-9.36982,-49.52337,308,1.08,1.04,2022-05-28,0137,T,73,6.1NRT,293.98,7.8,N
-9.9291,-53.77772,302.06,2.05,1.39,2022-05-28,0137,T,46,6.1NRT,290.31,12.67,N
-9.91656,-53.77923,302.07,2.05,1.39,2022-05-28,0137,T,46,6.1NRT,290.69,11.99,N
-9.26597,-49.5737,311.13,1.08,1.04,2022-05-28,0137,T,82,6.1NRT,292.88,10.28,N
-8.07734,-45.67754,309.67,1.17,1.07,2022-05-28,0137,T,62,6.1NRT,291.87,10.41,N
-8.06775,-45.67928,334.02,1.17,1.07,2022-05-28,0137,T,100,6.1NRT,293.8,41.22,N
-8.06929,-45.68966,308.99,1.16,1.07,2022-05-28,0137,T,5,6.1NRT,291.97,9.02,N
-8.05967,-45.69114,315.44,1.16,1.07,2022-05-28,0137,T,66,6.1NRT,291.98,14.93,N
-8.05163,-45.70322,306.03,1.16,1.07,2022-05-28,0137,T,35,6.1NRT,291.55,7.33,N
-7.24526,-44.74942,302.33,1.35,1.15,2022-05-28,0137,T,48,6.1NRT,291.3,7.12,N
-7.02078,-43.31807,301.83,1.72,1.29,2022-05-28,0137,T,45,6.1NRT,291.15,8.71,N
-7.00924,-43.3199,302.23,1.72,1.29,2022-05-28,0137,T,48,6.1NRT,291.33,9.14,N
-7.50292,-48.325,303.93,1,1,2022-05-28,0137,T,58,6.1NRT,290.07,4.96,N
-6.34186,-42.87941,301.73,1.91,1.35,2022-05-28,0137,T,44,6.1NRT,290.63,10.57,N
-6.33774,-42.88569,302.16,1.91,1.35,2022-05-28,0137,T,45,6.1NRT,290.68,10.37,N
-6.5754,-51.10048,304.57,1.2,1.09,2022-05-28,0137,T,61,6.1NRT,292.89,6.86,N
-5.46684,-45.0364,306.76,1.37,1.16,2022-05-28,0137,T,69,6.1NRT,291.46,10.37,N
-5.45917,-45.03116,302.03,1.38,1.16,2022-05-28,0137,T,46,6.1NRT,291.36,6.07,N
-5.63837,-48.60348,304.86,1,1,2022-05-28,0137,T,62,6.1NRT,292.61,5.17,N
-4.89949,-48.06498,318.92,1.02,1.01,2022-05-28,0137,T,98,6.1NRT,293.04,16.21,N
-4.03481,-47.23865,304.38,1.09,1.04,2022-05-28,0137,T,60,6.1NRT,292.52,5.55,N
-4.00764,-47.93817,304.82,1.03,1.01,2022-05-28,0137,T,62,6.1NRT,292.39,5.4,N
8.00939,-56.99251,306.1,1.86,1.33,2022-05-28,0141,T,41,6.1NRT,290.21,14.06,N
-29.3421,115.41726,314.2,1.38,1.16,2022-05-28,0236,T,71,6.1NRT,293.55,16.82,D
-29.34371,115.43153,309.71,1.38,1.16,2022-05-28,0236,T,64,6.1NRT,293.8,10.98,D
-29.52952,115.98861,309.58,1.5,1.21,2022-05-28,0236,T,65,6.1NRT,295.22,10.36,D
52.99012,158.7856,309.21,1.01,1.01,2022-05-28,0224,A,53,6.1NRT,294.5,6.26,D
52.98809,158.77077,309.86,1.01,1.01,2022-05-28,0224,A,52,6.1NRT,294.02,7.34,D
55.86631,159.82413,303.18,1.11,1.05,2022-05-28,0224,A,8,6.1NRT,291.28,4.93,D
-28.79949,150.53375,309.93,1.29,1.13,2022-05-28,0338,A,66,6.1NRT,296.41,8.06,D
-28.7893,150.53217,307.7,1.29,1.13,2022-05-28,0338,A,50,6.1NRT,296.44,5.76,D
-7.54565,141.21252,311.79,3,1.65,2022-05-28,0345,A,0,6.1NRT,292.36,33.19,D
-6.67026,146.54309,309.05,1.19,1.08,2022-05-28,0345,A,65,6.1NRT,288.86,5.59,D
-6.66275,146.45473,317.34,1.2,1.09,2022-05-28,0345,A,76,6.1NRT,294.8,12.55,D
-6.64856,146.48547,313.73,1.19,1.09,2022-05-28,0345,A,72,6.1NRT,292.76,8.3,D
-6.65004,146.47476,311.76,1.2,1.09,2022-05-28,0345,A,39,6.1NRT,292.59,5.61,D
-6.5112,146.36661,342.73,1.21,1.09,2022-05-28,0345,A,81,6.1NRT,293.66,54.65,D
-6.22014,146.18573,301.79,1.23,1.1,2022-05-28,0345,A,0,6.1NRT,271.17,4.13,D
-5.17972,144.06982,303.25,1.65,1.26,2022-05-28,0347,A,47,6.1NRT,279.85,7.05,D
-5.04946,144.01202,344.32,1.65,1.26,2022-05-28,0347,A,94,6.1NRT,288.52,99.21,D
-5.05131,143.99846,325.15,1.66,1.27,2022-05-28,0347,A,84,6.1NRT,287.13,40.4,D
-5.03991,144.00583,321.9,1.65,1.26,2022-05-28,0347,A,81,6.1NRT,288.44,34.88,D
-4.21506,143.41327,308.26,1.78,1.31,2022-05-28,0347,A,46,6.1NRT,285.15,10.9,D
-4.21723,143.39737,326.69,1.79,1.31,2022-05-28,0347,A,83,6.1NRT,286.57,49.91,D
-3.88519,143.6497,351.35,1.69,1.28,2022-05-28,0347,A,96,6.1NRT,291.63,128.19,D
-3.88724,143.6346,321.23,1.69,1.28,2022-05-28,0347,A,78,6.1NRT,289.44,28.22,D
-3.88491,143.6582,317.86,1.68,1.28,2022-05-28,0347,A,74,6.1NRT,289.71,21.96,D
-3.88706,143.64317,336.69,1.69,1.28,2022-05-28,0347,A,89,6.1NRT,291.28,70.6,D
-3.8735,143.65663,315.22,1.68,1.28,2022-05-28,0347,A,69,6.1NRT,291.05,17.01,D
-3.87564,143.64159,334.62,1.69,1.28,2022-05-28,0347,A,88,6.1NRT,292.31,63.63,D
-3.73563,143.08035,313.17,1.86,1.33,2022-05-28,0347,A,67,6.1NRT,293.56,14.03,D
51.62964,-1.25039,308.2,1.22,1.1,2022-05-28,0245,A,74,6.1NRT,278.71,15.98,N
51.6301,-1.25717,300.99,1.22,1.1,2022-05-28,0245,A,36,6.1NRT,278.19,10.12,N
51.56506,-3.76969,302.08,1.05,1.02,2022-05-28,0245,A,47,6.1NRT,281.88,8.62,N
43.04598,-4.14622,301.51,1.38,1.16,2022-05-28,0245,A,42,6.1NRT,276.39,12.89,N
-22.85375,147.66008,315.3,1.63,1.26,2022-05-28,0342,A,70,6.1NRT,298.13,18.95,D
-22.44014,147.17773,319.02,1.74,1.29,2022-05-28,0342,A,74,6.1NRT,299.21,26.35,D
-22.44214,147.18823,313.15,1.74,1.29,2022-05-28,0342,A,65,6.1NRT,298.79,16.2,D
-22.44407,147.1714,310.6,1.74,1.29,2022-05-28,0342,A,59,6.1NRT,298.29,12.05,D
-15.53047,143.41217,307.51,2.65,1.56,2022-05-28,0345,A,23,6.1NRT,292.83,12.09,D
-15.48761,141.57881,316.35,3.66,1.79,2022-05-28,0345,A,65,6.1NRT,299.39,39.7,D
-15.49119,141.54466,321.06,3.68,1.8,2022-05-28,0345,A,72,6.1NRT,300.58,66.94,D
-9.50026,148.45128,310.92,1.04,1.02,2022-05-28,0345,A,61,6.1NRT,292.27,6.18,D
-17.65928,-60.61547,300.74,3.92,1.84,2022-05-28,0313,T,33,6.1NRT,290.07,29.56,N
-17.58266,-60.32032,304.86,4.14,1.88,2022-05-28,0313,T,62,6.1NRT,290.9,45.7,N
-17.59026,-60.35788,310.44,4.11,1.88,2022-05-28,0313,T,80,6.1NRT,290.57,73.84,N
-17.65445,-60.6216,301.39,3.92,1.84,2022-05-28,0313,T,41,6.1NRT,290.04,32.67,N
-17.57968,-60.32587,307.9,4.14,1.88,2022-05-28,0313,T,73,6.1NRT,290.85,61.36,N
-17.58705,-60.36354,306.73,4.11,1.88,2022-05-28,0313,T,69,6.1NRT,290.42,55.04,N
-17.51827,-60.65875,303.45,3.92,1.84,2022-05-28,0313,T,46,6.1NRT,289.45,41.96,N
-17.31686,-60.82968,304.16,3.85,1.83,2022-05-28,0313,T,59,6.1NRT,291.23,35.04,N
-17.31134,-60.83594,309.14,3.85,1.83,2022-05-28,0313,T,77,6.1NRT,291.41,59.37,N
-16.41302,-60.82294,309.75,4.03,1.86,2022-05-28,0313,T,78,6.1NRT,290.02,74.41,N
-16.42582,-60.82534,302.8,4.03,1.86,2022-05-28,0313,T,51,6.1NRT,289.45,40.87,N
-16.43064,-61.5533,308.76,3.55,1.77,2022-05-28,0313,T,75,6.1NRT,290.16,55.53,N
-16.43181,-61.52589,305.88,3.57,1.77,2022-05-28,0313,T,66,6.1NRT,290.28,46.81,N
-16.43794,-61.55861,306.22,3.55,1.77,2022-05-28,0313,T,67,6.1NRT,290.09,47.46,N
-16.22574,-61.58162,306.95,3.57,1.77,2022-05-28,0313,T,70,6.1NRT,290.51,47.82,N
-16.03683,-60.68834,303.08,4.19,1.9,2022-05-28,0313,T,53,6.1NRT,290.11,46.07,N
-16.11639,-61.35873,318.28,3.73,1.81,2022-05-28,0313,T,97,6.1NRT,290.76,111.99,N
-16.15601,-61.56171,310.96,3.6,1.78,2022-05-28,0313,T,49,6.1NRT,290.37,61.92,N
-16.16241,-61.59459,308.21,3.57,1.77,2022-05-28,0313,T,29,6.1NRT,290.11,48.12,N
-16.09345,-61.3274,303.96,3.75,1.81,2022-05-28,0313,T,58,6.1NRT,289.73,45.33,N
-16.03437,-60.69384,304.85,4.19,1.9,2022-05-28,0313,T,62,6.1NRT,290.13,52.1,N
-16.12592,-61.36208,308.36,3.73,1.81,2022-05-28,0313,T,65,6.1NRT,290.54,57.66,N
-16.16401,-61.5653,309.78,3.6,1.78,2022-05-28,0313,T,78,6.1NRT,290.3,60.61,N
-16.17018,-61.59827,308.3,3.57,1.77,2022-05-28,0313,T,74,6.1NRT,290.05,52.7,N
-16.10983,-61.36551,307.51,3.73,1.81,2022-05-28,0313,T,72,6.1NRT,290.24,54.84,N
-16.14816,-61.56866,313.81,3.6,1.78,2022-05-28,0313,T,83,6.1NRT,290.11,76.68,N
-15.86793,-60.56557,302.33,4.31,1.92,2022-05-28,0313,T,48,6.1NRT,290.68,44.01,N
-15.78419,-71.85914,319.22,1.01,1.01,2022-05-28,0315,T,98,6.1NRT,266.01,24.03,N
-13.59868,-72.39709,303.45,1.01,1.01,2022-05-28,0315,T,54,6.1NRT,277.89,8.85,N
-13.6001,-72.40696,307.74,1.02,1.01,2022-05-28,0315,T,72,6.1NRT,281.01,11.49,N
-11.69265,-62.96466,300.44,3.47,1.75,2022-05-28,0315,T,28,6.1NRT,289.24,23.21,N
-37.42942,-73.37052,307.63,2.07,1.4,2022-05-28,0306,T,72,6.1NRT,274.45,38.4,N
60.84182,97.36104,305.4,2.52,1.53,2022-05-28,0349,T,54,6.1NRT,280.58,30.73,D
60.42917,96.24777,307.07,2.76,1.59,2022-05-28,0349,T,26,6.1NRT,287.63,32.96,D
60.44131,96.24469,309.62,2.76,1.59,2022-05-28,0349,T,69,6.1NRT,288.33,42.31,D
58.03227,106.55031,332.79,1.1,1.05,2022-05-28,0351,T,77,6.1NRT,288.46,37.75,D
57.87167,105.88098,326.33,1.14,1.06,2022-05-28,0351,T,84,6.1NRT,289.41,31.28,D
57.83909,105.90797,303.02,1.14,1.06,2022-05-28,0351,T,51,6.1NRT,284.21,7.89,D
57.56123,105.91933,306.67,1.13,1.06,2022-05-28,0351,T,64,6.1NRT,286.72,8.46,D
57.69534,96.13033,322.69,2.66,1.57,2022-05-28,0351,T,71,6.1NRT,286.36,78.5,D
57.6073,96.21143,315.3,2.64,1.56,2022-05-28,0351,T,62,6.1NRT,286.82,51.9,D
55.32775,106.07169,305.03,1.06,1.03,2022-05-28,0351,T,24,6.1NRT,278.44,8.54,D
55.27084,105.93958,311.09,1.07,1.03,2022-05-28,0351,T,71,6.1NRT,274.22,15.64,D
55.97829,90.00819,308.01,4.82,2,2022-05-28,0351,T,51,6.1NRT,296.17,33.27,D
50.07703,118.97819,321.95,2.86,1.61,2022-05-28,0351,T,80,6.1NRT,297.09,70.07,D
23.91925,102.14555,314.33,1.34,1.15,2022-05-28,0400,T,25,6.1NRT,295.99,10.42,D
23.59476,100.88812,314.67,1.16,1.07,2022-05-28,0400,T,64,6.1NRT,293.53,11.95,D
23.59364,100.32523,363.06,1.1,1.05,2022-05-28,0400,T,100,6.1NRT,299.99,101.49,D
23.59192,100.33598,340.26,1.1,1.05,2022-05-28,0400,T,91,6.1NRT,297.43,43.73,D
23.5845,100.32271,365.97,1.1,1.05,2022-05-28,0400,T,100,6.1NRT,296.73,111.77,D
23.48911,100.82243,311.51,1.16,1.07,2022-05-28,0400,T,16,6.1NRT,294.89,7.5,D
23.76032,97.89176,321.29,1,1,2022-05-28,0400,T,75,6.1NRT,298,12.32,D
23.27499,100.70074,318.96,1.15,1.07,2022-05-28,0400,T,75,6.1NRT,295.19,15.63,D
23.22813,100.8078,340.48,1.16,1.07,2022-05-28,0400,T,91,6.1NRT,296.37,49.82,D
23.22622,100.81939,313.91,1.17,1.07,2022-05-28,0400,T,51,6.1NRT,294.47,9.66,D
23.16596,100.80203,316.39,1.17,1.07,2022-05-28,0400,T,44,6.1NRT,291.61,9.87,D
23.32928,98.81448,315.31,1.01,1,2022-05-28,0400,T,49,6.1NRT,296.09,8.61,D
19.60765,104.0082,304.2,2.17,1.43,2022-05-28,0402,T,44,6.1NRT,274.49,13.73,D
20.23131,99.69157,311.18,1.12,1.06,2022-05-28,0402,T,60,6.1NRT,292.2,5.43,D
19.77847,99.27173,312.34,1.09,1.04,2022-05-28,0402,T,51,6.1NRT,291.88,6.05,D
13.89858,99.77637,318.23,1.37,1.16,2022-05-28,0402,T,62,6.1NRT,294.15,12.72,D
37.67585,103.23067,330.19,1.03,1.01,2022-05-28,0357,T,73,6.1NRT,313.21,9.68,D
36.62271,103.56053,327.98,1.06,1.03,2022-05-28,0357,T,42,6.1NRT,306.89,11.39,D
36.54322,103.6992,328.69,1.07,1.03,2022-05-28,0357,T,65,6.1NRT,309.13,8.86,D
36.1549,103.29615,325.63,1.06,1.03,2022-05-28,0357,T,61,6.1NRT,300.9,11.93,D
36.03014,104.0502,324.09,1.12,1.05,2022-05-28,0357,T,68,6.1NRT,302.64,7.32,D
35.70857,104.5313,320.71,1.18,1.08,2022-05-28,0357,T,55,6.1NRT,296.62,8.98,D
34.03175,108.70068,317.16,2.2,1.44,2022-05-28,0357,T,24,6.1NRT,299.97,25.34,D
34.55835,105.882,319.91,1.44,1.19,2022-05-28,0357,T,45,6.1NRT,302.14,16.77,D
33.41056,104.85397,311.96,1.33,1.14,2022-05-28,0357,T,45,6.1NRT,299.68,9.8,D
32.87022,104.175,302.9,1.25,1.11,2022-05-28,0357,T,49,6.1NRT,292.27,5.64,D
31.38169,104.52499,320.15,1.38,1.16,2022-05-28,0400,T,37,6.1NRT,300.92,16.01,D
31.21829,104.11983,321.02,1.32,1.14,2022-05-28,0400,T,34,6.1NRT,300.71,15.07,D
30.99854,103.78609,312.52,1.28,1.12,2022-05-28,0400,T,48,6.1NRT,296,7.49,D
30.94194,104.10706,318.92,1.33,1.14,2022-05-28,0400,T,68,6.1NRT,299.99,11.89,D
30.93952,104.12071,318.28,1.33,1.14,2022-05-28,0400,T,65,6.1NRT,299.42,10.98,D
30.84604,104.40315,317.26,1.39,1.17,2022-05-28,0400,T,29,6.1NRT,298.7,10.92,D
30.93418,103.86071,315.95,1.29,1.13,2022-05-28,0400,T,66,6.1NRT,297.62,8.83,D
30.85595,104.00955,329.34,1.32,1.14,2022-05-28,0400,T,84,6.1NRT,302.71,25.11,D
30.76267,104.37079,315.71,1.39,1.17,2022-05-28,0400,T,62,6.1NRT,297.69,10.81,D
30.81095,104.03542,324.76,1.33,1.14,2022-05-28,0400,T,77,6.1NRT,302.24,17.3,D
30.80857,104.04901,322.67,1.33,1.14,2022-05-28,0400,T,44,6.1NRT,301.24,13.9,D
30.80737,103.9362,324.91,1.31,1.14,2022-05-28,0400,T,47,6.1NRT,301.68,17.71,D
30.73141,104.24593,317.37,1.37,1.16,2022-05-28,0400,T,72,6.1NRT,298.7,11.06,D
30.75044,104.02114,319.33,1.33,1.14,2022-05-28,0400,T,42,6.1NRT,299.3,9.42,D
30.74559,104.04829,325.24,1.33,1.14,2022-05-28,0400,T,56,6.1NRT,302.1,18.21,D
30.6188,103.89361,322.22,1.31,1.14,2022-05-28,0400,T,54,6.1NRT,300.73,14.79,D
30.5805,103.81533,317.99,1.3,1.13,2022-05-28,0400,T,48,6.1NRT,298.56,9.26,D
30.43976,104.49918,314.53,1.43,1.18,2022-05-28,0400,T,67,6.1NRT,296.64,13.25,D
30.45007,104.38112,316.79,1.41,1.17,2022-05-28,0400,T,67,6.1NRT,298.29,15.01,D
30.52175,103.74029,328.74,1.29,1.13,2022-05-28,0400,T,83,6.1NRT,302.2,26.37,D
30.39075,103.7251,326.09,1.3,1.13,2022-05-28,0400,T,53,6.1NRT,301.53,21.2,D
30.27936,103.65247,315.6,1.29,1.13,2022-05-28,0400,T,41,6.1NRT,297.41,10,D
30.26941,103.65009,315.91,1.29,1.13,2022-05-28,0400,T,54,6.1NRT,297.03,10.79,D
30.19363,103.79166,312.3,1.32,1.14,2022-05-28,0400,T,67,6.1NRT,296.42,8.29,D
30.16874,103.27962,317.48,1.24,1.11,2022-05-28,0400,T,74,6.1NRT,298.12,12.47,D
30.01491,103.75192,321.82,1.32,1.14,2022-05-28,0400,T,76,6.1NRT,297.39,16.6,D
30.00484,103.74961,319.08,1.32,1.14,2022-05-28,0400,T,48,6.1NRT,298.25,13.16,D
30.02178,103.53354,317.55,1.28,1.12,2022-05-28,0400,T,69,6.1NRT,297.01,11.7,D
30.0195,103.54659,313.81,1.29,1.13,2022-05-28,0400,T,48,6.1NRT,295.5,7.56,D
29.97779,103.49042,315.6,1.28,1.12,2022-05-28,0400,T,71,6.1NRT,297.67,10.9,D
30.0071,103.14059,313.04,1.23,1.1,2022-05-28,0400,T,65,6.1NRT,297.37,7.9,D
30.0617,102.75979,309.51,1.17,1.08,2022-05-28,0400,T,45,6.1NRT,294.59,6.9,D
30.0597,102.77167,309.58,1.18,1.08,2022-05-28,0400,T,56,6.1NRT,295.3,6.87,D
30.03038,102.82764,311.58,1.18,1.08,2022-05-28,0400,T,28,6.1NRT,295.99,7.96,D
29.96272,103.10491,315.28,1.22,1.1,2022-05-28,0400,T,42,6.1NRT,298.34,9.66,D
29.96204,103.09827,316.09,1.22,1.1,2022-05-28,0400,T,47,6.1NRT,297.95,11.12,D
29.94603,103.13321,310.96,1.23,1.1,2022-05-28,0400,T,49,6.1NRT,296.38,6.65,D
30.20016,100.92415,310.06,1.02,1.01,2022-05-28,0400,T,45,6.1NRT,293.53,5.21,D
29.54683,103.65598,313.68,1.33,1.14,2022-05-28,0400,T,51,6.1NRT,296.2,9.63,D
26.57845,101.66754,329.77,1.16,1.07,2022-05-28,0400,T,33,6.1NRT,301.73,21.37,D
26.56707,101.67708,324.79,1.16,1.07,2022-05-28,0400,T,44,6.1NRT,304.25,12.47,D
25.45127,103.54793,312.81,1.55,1.23,2022-05-28,0400,T,54,6.1NRT,295.06,14.3,D
25.1116,102.97873,312.02,1.44,1.19,2022-05-28,0400,T,40,6.1NRT,292.95,8.94,D
31.07026,-83.89055,332.13,1.11,1.05,2022-05-28,0328,T,100,6.1NRT,292.07,36.68,N
32.60472,-85.79873,304.77,1.28,1.12,2022-05-28,0328,T,62,6.1NRT,290.15,9.98,N
32.60239,-85.81211,312.58,1.29,1.13,2022-05-28,0328,T,85,6.1NRT,290.02,17.66,N
34.63896,-87.0845,302.58,1.39,1.17,2022-05-28,0328,T,50,6.1NRT,287.07,10.35,N
-0.08243,-77.65802,322.21,1.28,1.12,2022-05-28,0317,T,100,6.1NRT,282.45,33.59,N
25.11734,-78.04664,306.64,1.1,1.05,2022-05-28,0323,T,47,6.1NRT,291.61,7.17,N
-11.62643,-45.81367,319.08,1.05,1.02,2022-05-28,0440,A,98,6.1NRT,282.78,20.81,N
-11.77024,-46.47717,300.03,1.01,1.01,2022-05-28,0440,A,8,6.1NRT,289.29,3.97,N
-11.77158,-46.46797,303.69,1.01,1.01,2022-05-28,0440,A,55,6.1NRT,289.95,5.77,N
-11.78147,-46.46598,306.15,1.01,1.01,2022-05-28,0440,A,67,6.1NRT,291.57,7.58,N
-11.12344,-52.48798,306.16,1.83,1.32,2022-05-28,0440,A,40,6.1NRT,291.58,15.43,N
-11.1261,-52.47145,314.93,1.82,1.32,2022-05-28,0440,A,90,6.1NRT,291.88,31.25,N
-11.12876,-52.45502,304.92,1.82,1.32,2022-05-28,0440,A,29,6.1NRT,290.74,13.36,N
-11.11906,-52.47726,308.24,1.82,1.32,2022-05-28,0440,A,74,6.1NRT,291.48,19.68,N
-11.1309,-52.47915,305.94,1.82,1.32,2022-05-28,0440,A,66,6.1NRT,291.25,15.81,N
-11.13366,-52.46278,311.82,1.82,1.32,2022-05-28,0440,A,83,6.1NRT,291.26,25.39,N
-11.39015,-52.03267,301.43,1.67,1.27,2022-05-28,0440,A,41,6.1NRT,290.31,9.57,N
-11.40152,-52.03453,313.38,1.67,1.27,2022-05-28,0440,A,87,6.1NRT,291.15,25.71,N
-11.40403,-52.01945,304,1.67,1.27,2022-05-28,0440,A,55,6.1NRT,290.33,11.89,N
-11.4129,-52.03638,341.99,1.67,1.27,2022-05-28,0440,A,100,6.1NRT,292.39,99.24,N
-11.41539,-52.02129,315.95,1.67,1.27,2022-05-28,0440,A,92,6.1NRT,290.47,29.44,N
-12.65081,-44.46717,307.92,1.23,1.1,2022-05-28,0440,A,73,6.1NRT,284.97,14.9,N
-12.65234,-44.45594,324.79,1.23,1.1,2022-05-28,0440,A,100,6.1NRT,286.32,34.72,N
-11.59309,-55.01865,306.7,2.8,1.6,2022-05-28,0440,A,69,6.1NRT,290.48,36.35,N
-11.62593,-54.99874,339.39,2.79,1.6,2022-05-28,0440,A,100,6.1NRT,291.29,190.63,N
-11.63022,-54.97356,310.89,2.78,1.59,2022-05-28,0440,A,81,6.1NRT,289.95,45.39,N
-11.59397,-55.02642,304.5,2.8,1.6,2022-05-28,0440,A,60,6.1NRT,290.6,30.43,N
-11.59851,-55.0012,300.1,2.79,1.6,2022-05-28,0440,A,17,6.1NRT,290.04,19.31,N
-11.627,-55.00646,325.38,2.79,1.6,2022-05-28,0440,A,100,6.1NRT,290.84,105.19,N
-11.63144,-54.98147,326.37,2.78,1.59,2022-05-28,0440,A,100,6.1NRT,290.71,109.09,N
-16.11524,-58.13133,301.93,3.9,1.84,2022-05-28,0442,A,45,6.1NRT,290.32,38.81,N
-18.16443,-49.96148,328.47,1.05,1.02,2022-05-28,0442,A,100,6.1NRT,273.84,32.78,N
-19.49543,-56.75845,306.63,2.62,1.55,2022-05-28,0442,A,31,6.1NRT,292.36,29.56,N
-19.48679,-56.83879,308.58,2.65,1.56,2022-05-28,0442,A,19,6.1NRT,292.87,32.9,N
-19.50122,-56.76447,312.11,2.62,1.55,2022-05-28,0442,A,84,6.1NRT,293.46,44.74,N
-19.51507,-56.76743,302.85,2.62,1.55,2022-05-28,0442,A,12,6.1NRT,292.2,21,N
-19.53332,-56.82291,325.37,2.64,1.56,2022-05-28,0442,A,94,6.1NRT,292.91,89.74,N
-19.53805,-56.79811,313.43,2.63,1.56,2022-05-28,0442,A,50,6.1NRT,285.68,46.27,N
-19.53773,-56.87588,308.51,2.66,1.57,2022-05-28,0442,A,59,6.1NRT,288.34,34.21,N
-19.54721,-56.82594,311.21,2.64,1.56,2022-05-28,0442,A,16,6.1NRT,291.54,40.63,N
-19.53605,-56.83126,321.27,2.64,1.56,2022-05-28,0442,A,70,6.1NRT,293.31,73.58,N
-19.54095,-56.80649,324.99,2.63,1.56,2022-05-28,0442,A,98,6.1NRT,288.56,91.72,N
-22.90461,-43.72627,301.66,1.89,1.34,2022-05-28,0442,A,43,6.1NRT,286.16,15.17,N
-3.58872,-38.85375,301.52,2.29,1.46,2022-05-28,0436,A,42,6.1NRT,288.93,12.01,N
-4.89513,-48.05742,307.01,1.16,1.07,2022-05-28,0438,A,70,6.1NRT,292.12,8.76,N
-5.46347,-45.03572,301.56,1.02,1.01,2022-05-28,0438,A,42,6.1NRT,289.03,4.48,N
-6.34137,-42.88828,300.51,1.27,1.12,2022-05-28,0438,A,29,6.1NRT,290.17,5.8,N
-6.34297,-42.87683,301.01,1.28,1.12,2022-05-28,0438,A,36,6.1NRT,290.27,6.06,N
-7.01604,-43.31656,302.26,1.22,1.1,2022-05-28,0438,A,48,6.1NRT,291.29,6.11,N
-6.57048,-51.09842,305.3,1.73,1.29,2022-05-28,0438,A,64,6.1NRT,291.41,15.59,N
-7.71437,-44.09541,301,1.13,1.06,2022-05-28,0438,A,36,6.1NRT,289.88,5.4,N
-8.05785,-45.68159,305.06,1.01,1.01,2022-05-28,0438,A,49,6.1NRT,291.66,5.78,N
-8.06687,-45.68291,307.02,1.01,1.01,2022-05-28,0438,A,49,6.1NRT,291.82,6.88,N
-8.0682,-45.67376,317.89,1.01,1.01,2022-05-28,0438,A,96,6.1NRT,293.19,15.74,N
-9.37121,-49.51497,306.9,1.22,1.1,2022-05-28,0438,A,70,6.1NRT,293.06,9.66,N
-9.45388,-49.6371,302.89,1.24,1.11,2022-05-28,0438,A,52,6.1NRT,292.3,6.04,N
-9.45443,-49.64308,303.03,1.24,1.11,2022-05-28,0438,A,53,6.1NRT,292.15,6.21,N
-10.05937,-52.16702,300.53,1.81,1.32,2022-05-28,0438,A,29,6.1NRT,290.4,8.91,N
-10.06451,-52.17494,301.62,1.81,1.32,2022-05-28,0438,A,32,6.1NRT,290.52,10.06,N
-10.0927,-52.78488,301.11,2.01,1.38,2022-05-28,0438,A,38,6.1NRT,290.19,12.06,N
-10.31841,-51.77133,304.24,1.67,1.27,2022-05-28,0438,A,59,6.1NRT,291.43,12.04,N
-10.32654,-51.77951,314.28,1.67,1.27,2022-05-28,0438,A,89,6.1NRT,292.27,26.94,N
-10.51955,-52.1595,308.79,1.77,1.3,2022-05-28,0438,A,76,6.1NRT,291.1,19.77,N
-10.52213,-52.14349,331.2,1.77,1.3,2022-05-28,0438,A,100,6.1NRT,292.04,70.1,N
-10.51848,-52.14867,323.35,1.77,1.3,2022-05-28,0438,A,100,6.1NRT,291.99,47.69,N
-10.53014,-52.15059,303.48,1.77,1.3,2022-05-28,0438,A,37,6.1NRT,290.6,11.58,N
-3.34149,114.59443,313.19,3.64,1.79,2022-05-28,0525,A,28,6.1NRT,290.11,39.52,D
-0.68224,117.18349,310.78,2.04,1.39,2022-05-28,0527,A,61,6.1NRT,291.61,12.2,D
-0.58436,115.9617,309.42,2.55,1.54,2022-05-28,0527,A,57,6.1NRT,291.73,17.77,D
-0.59212,115.95772,312.93,2.55,1.54,2022-05-28,0527,A,66,6.1NRT,291.93,28.08,D
16.20754,121.60895,326.8,1.12,1.06,2022-05-28,0529,A,15,6.1NRT,305.14,13.56,D
16.23716,121.61487,326.31,1.12,1.06,2022-05-28,0529,A,28,6.1NRT,304.42,12.29,D
17.06087,121.52555,324.45,1.13,1.06,2022-05-28,0529,A,64,6.1NRT,301.31,9.22,D
22.31229,113.91734,317.07,1.42,1.18,2022-05-28,0531,A,0,6.1NRT,296.84,17.4,D
22.67737,114.36349,319.06,1.31,1.14,2022-05-28,0531,A,39,6.1NRT,296.32,12.81,D
